country,provinceState,Confirmed,Recovered,Deaths,Active,date
US,New Hampshire,2665,0,85,2580,2021-01-26 05:22:02
US,New Hampshire,1391,0,4,1387,2021-01-26 05:22:02
US,New Hampshire,2141,0,12,2129,2021-01-26 05:22:02
US,New Hampshire,1097,0,24,1073,2021-01-26 05:22:02
US,New Hampshire,1822,0,13,1809,2021-01-26 05:22:02
US,New Hampshire,24600,0,522,24078,2021-01-26 05:22:02
US,New Hampshire,6403,0,92,6311,2021-01-26 05:22:02
US,New Hampshire,15299,0,174,15125,2021-01-26 05:22:02
US,New Hampshire,5299,0,51,5248,2021-01-26 05:22:02
US,New Hampshire,990,0,12,978,2021-01-26 05:22:02
US,New Hampshire,1183,0,1,1060,2021-01-26 05:22:02
US,New Jersey,20535,0,450,20085,2021-01-26 05:22:02
US,New Jersey,64390,0,2435,61955,2021-01-26 05:22:02
US,New Jersey,30248,0,679,29569,2021-01-26 05:22:02
US,New Jersey,38941,0,978,37963,2021-01-26 05:22:02
US,New Jersey,5926,0,159,5767,2021-01-26 05:22:02
US,New Jersey,12247,0,287,11960,2021-01-26 05:22:02
US,New Jersey,62266,0,2507,59759,2021-01-26 05:22:02
US,New Jersey,20881,0,480,20401,2021-01-26 05:22:02
US,New Jersey,59000,0,1831,57169,2021-01-26 05:22:02
US,New Jersey,5630,0,146,5484,2021-01-26 05:22:02
US,New Jersey,24101,0,790,23311,2021-01-26 05:22:02
US,New Jersey,61071,0,1868,59203,2021-01-26 05:22:02
US,New Jersey,46683,0,1211,45472,2021-01-26 05:22:02
US,New Jersey,30331,0,1035,29296,2021-01-26 05:22:02
US,New Jersey,47600,0,1603,45997,2021-01-26 05:22:02
US,New Jersey,49683,0,1567,48116,2021-01-26 05:22:02
US,New Jersey,4134,0,131,4003,2021-01-26 05:22:02
US,New Jersey,19136,0,724,18412,2021-01-26 05:22:02
US,New Jersey,7451,0,251,7200,2021-01-26 05:22:02
US,New Jersey,1293,0,0,1293,2021-01-26 05:22:02
US,New Jersey,49621,0,1646,47975,2021-01-26 05:22:02
US,New Jersey,5783,0,194,5589,2021-01-26 05:22:02
US,New Mexico,47870,0,742,47128,2021-01-26 05:22:02
US,New Mexico,70,0,3,67,2021-01-26 05:22:02
US,New Mexico,8059,0,123,7936,2021-01-26 05:22:02
US,New Mexico,2559,0,94,2465,2021-01-26 05:22:02
US,New Mexico,649,0,36,613,2021-01-26 05:22:02
US,New Mexico,4677,0,58,4619,2021-01-26 05:22:02
US,New Mexico,122,0,0,122,2021-01-26 05:22:02
US,New Mexico,20593,0,342,20251,2021-01-26 05:22:02
US,New Mexico,5786,0,96,5690,2021-01-26 05:22:02
US,New Mexico,1242,0,25,1217,2021-01-26 05:22:02
US,New Mexico,325,0,8,317,2021-01-26 05:22:02
US,New Mexico,8,0,0,8,2021-01-26 05:22:02
US,New Mexico,308,0,9,299,2021-01-26 05:22:02
US,New Mexico,7674,0,113,7561,2021-01-26 05:22:02
US,New Mexico,1378,0,14,1364,2021-01-26 05:22:02
US,New Mexico,425,0,2,423,2021-01-26 05:22:02
US,New Mexico,2842,0,55,2787,2021-01-26 05:22:02
US,New Mexico,11282,0,404,10878,2021-01-26 05:22:02
US,New Mexico,143,0,6,137,2021-01-26 05:22:02
US,New Mexico,2767,0,48,2719,2021-01-26 05:22:02
US,New Mexico,395,0,8,387,2021-01-26 05:22:02
US,New Mexico,3090,0,53,3037,2021-01-26 05:22:02
US,New Mexico,1740,0,42,1698,2021-01-26 05:22:02
US,New Mexico,12654,0,361,12293,2021-01-26 05:22:02
US,New Mexico,1087,0,7,1080,2021-01-26 05:22:02
US,New Mexico,9854,0,169,9685,2021-01-26 05:22:02
US,New Mexico,8864,0,111,8753,2021-01-26 05:22:02
US,New Mexico,660,0,43,617,2021-01-26 05:22:02
US,New Mexico,1091,0,46,1045,2021-01-26 05:22:02
US,New Mexico,1422,0,44,1378,2021-01-26 05:22:02
US,New Mexico,576,0,8,568,2021-01-26 05:22:02
US,New Mexico,3592,0,0,3592,2021-01-26 05:22:02
US,New Mexico,209,0,8,201,2021-01-26 05:22:02
US,New Mexico,5683,0,79,5604,2021-01-26 05:22:02
US,New York,17620,0,275,17345,2021-01-26 05:22:02
US,New York,2480,0,75,2405,2021-01-26 05:22:02
US,New York,112912,0,5351,107561,2021-01-26 05:22:02
US,New York,12008,0,280,11728,2021-01-26 05:22:02
US,New York,3623,0,63,3560,2021-01-26 05:22:02
US,New York,4710,0,76,4634,2021-01-26 05:22:02
US,New York,6053,0,76,5977,2021-01-26 05:22:02
US,New York,5866,0,111,5755,2021-01-26 05:22:02
US,New York,1943,0,48,1895,2021-01-26 05:22:02
US,New York,2458,0,19,2439,2021-01-26 05:22:02
US,New York,2762,0,77,2685,2021-01-26 05:22:02
US,New York,2762,0,55,2707,2021-01-26 05:22:02
US,New York,1134,0,29,1105,2021-01-26 05:22:02
US,New York,18004,0,341,17663,2021-01-26 05:22:02
US,New York,54873,0,1417,53456,2021-01-26 05:22:02
US,New York,1046,0,21,1025,2021-01-26 05:22:02
US,New York,1359,0,9,1350,2021-01-26 05:22:02
US,New York,2355,0,61,2294,2021-01-26 05:22:02
US,New York,3875,0,103,3772,2021-01-26 05:22:02
US,New York,2220,0,64,2156,2021-01-26 05:22:02
US,New York,166,0,1,165,2021-01-26 05:22:02
US,New York,3955,0,75,3880,2021-01-26 05:22:02
US,New York,3618,0,34,3584,2021-01-26 05:22:02
US,New York,165264,0,8230,157034,2021-01-26 05:22:02
US,New York,1655,0,25,1630,2021-01-26 05:22:02
US,New York,2894,0,42,2852,2021-01-26 05:22:02
US,New York,3335,0,77,3258,2021-01-26 05:22:02
US,New York,46265,0,826,45439,2021-01-26 05:22:02
US,New York,2463,0,80,2383,2021-01-26 05:22:02
US,New York,122200,0,2625,119575,2021-01-26 05:22:02
US,New York,80797,0,3512,77285,2021-01-26 05:22:02
US,New York,12933,0,265,12668,2021-01-26 05:22:02
US,New York,17742,0,375,17367,2021-01-26 05:22:02
US,New York,29147,0,552,28595,2021-01-26 05:22:02
US,New York,4969,0,83,4886,2021-01-26 05:22:02
US,New York,30545,0,670,29875,2021-01-26 05:22:02
US,New York,2042,0,73,1969,2021-01-26 05:22:02
US,New York,5201,0,78,5123,2021-01-26 05:22:02
US,New York,1891,0,26,1865,2021-01-26 05:22:02
US,New York,0,0,176,-176,2021-01-26 05:22:02
US,New York,7004,0,76,6928,2021-01-26 05:22:02
US,New York,168404,0,7996,160408,2021-01-26 05:22:02
US,New York,7502,0,113,7389,2021-01-26 05:22:02
US,New York,47641,0,1410,46231,2021-01-26 05:22:02
US,New York,33327,0,830,32497,2021-01-26 05:22:02
US,New York,10020,0,101,9919,2021-01-26 05:22:02
US,New York,9299,0,144,9155,2021-01-26 05:22:02
US,New York,981,0,7,974,2021-01-26 05:22:02
US,New York,760,0,10,750,2021-01-26 05:22:02
US,New York,1331,0,47,1284,2021-01-26 05:22:02
US,New York,4065,0,64,4001,2021-01-26 05:22:02
US,New York,4802,0,132,4670,2021-01-26 05:22:02
US,New York,136593,0,2708,133885,2021-01-26 05:22:02
US,New York,4038,0,53,3985,2021-01-26 05:22:02
US,New York,2364,0,54,2310,2021-01-26 05:22:02
US,New York,2845,0,25,2820,2021-01-26 05:22:02
US,New York,8301,0,204,8097,2021-01-26 05:22:02
US,New York,80,0,149,-69,2021-01-26 05:22:02
US,New York,2270,0,44,2226,2021-01-26 05:22:02
US,New York,1703,0,27,1676,2021-01-26 05:22:02
US,New York,3930,0,57,3873,2021-01-26 05:22:02
US,New York,90029,0,1851,88178,2021-01-26 05:22:02
US,New York,2343,0,44,2299,2021-01-26 05:22:02
US,New York,890,0,22,868,2021-01-26 05:22:02
US,North Carolina,13318,0,171,13147,2021-01-26 05:22:02
US,North Carolina,3383,0,54,3329,2021-01-26 05:22:02
US,North Carolina,809,0,3,806,2021-01-26 05:22:02
US,North Carolina,1942,0,40,1902,2021-01-26 05:22:02
US,North Carolina,1640,0,33,1607,2021-01-26 05:22:02
US,North Carolina,1640,0,16,1624,2021-01-26 05:22:02
US,North Carolina,3647,0,69,3578,2021-01-26 05:22:02
US,North Carolina,1484,0,30,1454,2021-01-26 05:22:02
US,North Carolina,2481,0,30,2451,2021-01-26 05:22:02
US,North Carolina,6202,0,86,6116,2021-01-26 05:22:02
US,North Carolina,12737,0,247,12490,2021-01-26 05:22:02
US,North Carolina,8177,0,102,8075,2021-01-26 05:22:02
US,North Carolina,15341,0,187,15154,2021-01-26 05:22:02
US,North Carolina,7644,0,34,7610,2021-01-26 05:22:02
US,North Carolina,440,0,5,435,2021-01-26 05:22:02
US,North Carolina,3620,0,19,3601,2021-01-26 05:22:02
US,North Carolina,1642,0,11,1631,2021-01-26 05:22:02
US,North Carolina,14964,0,227,14737,2021-01-26 05:22:02
US,North Carolina,3562,0,69,3493,2021-01-26 05:22:02
US,North Carolina,1782,0,16,1766,2021-01-26 05:22:02
US,North Carolina,1150,0,20,1130,2021-01-26 05:22:02
US,North Carolina,573,0,5,568,2021-01-26 05:22:02
US,North Carolina,9028,0,175,8853,2021-01-26 05:22:02
US,North Carolina,4893,0,106,4787,2021-01-26 05:22:02
US,North Carolina,6808,0,93,6715,2021-01-26 05:22:02
US,North Carolina,19085,0,178,18907,2021-01-26 05:22:02
US,North Carolina,1039,0,13,1026,2021-01-26 05:22:02
US,North Carolina,1609,0,6,1603,2021-01-26 05:22:02
US,North Carolina,12370,0,115,12255,2021-01-26 05:22:02
US,North Carolina,2862,0,17,2845,2021-01-26 05:22:02
US,North Carolina,5105,0,102,5003,2021-01-26 05:22:02
US,North Carolina,18595,0,169,18426,2021-01-26 05:22:02
US,North Carolina,3864,0,90,3774,2021-01-26 05:22:02
US,North Carolina,26686,0,276,26410,2021-01-26 05:22:02
US,North Carolina,4434,0,40,4394,2021-01-26 05:22:02
US,North Carolina,20660,0,306,20354,2021-01-26 05:22:02
US,North Carolina,508,0,12,496,2021-01-26 05:22:02
US,North Carolina,511,0,12,499,2021-01-26 05:22:02
US,North Carolina,4546,0,71,4475,2021-01-26 05:22:02
US,North Carolina,1876,0,35,1841,2021-01-26 05:22:02
US,North Carolina,33373,0,377,32996,2021-01-26 05:22:02
US,North Carolina,4058,0,74,3984,2021-01-26 05:22:02
US,North Carolina,7894,0,109,7785,2021-01-26 05:22:02
US,North Carolina,3167,0,76,3091,2021-01-26 05:22:02
US,North Carolina,7324,0,100,7224,2021-01-26 05:22:02
US,North Carolina,1739,0,54,1685,2021-01-26 05:22:02
US,North Carolina,3526,0,40,3486,2021-01-26 05:22:02
US,North Carolina,574,0,6,568,2021-01-26 05:22:02
US,North Carolina,13400,0,141,13259,2021-01-26 05:22:02
US,North Carolina,2911,0,22,2889,2021-01-26 05:22:02
US,North Carolina,14886,0,142,14744,2021-01-26 05:22:02
US,North Carolina,552,0,16,536,2021-01-26 05:22:02
US,North Carolina,4644,0,52,4592,2021-01-26 05:22:02
US,North Carolina,4421,0,90,4331,2021-01-26 05:22:02
US,North Carolina,7498,0,43,7455,2021-01-26 05:22:02
US,North Carolina,2139,0,12,2127,2021-01-26 05:22:02
US,North Carolina,1155,0,27,1128,2021-01-26 05:22:02
US,North Carolina,1807,0,27,1780,2021-01-26 05:22:02
US,North Carolina,4180,0,49,4131,2021-01-26 05:22:02
US,North Carolina,82572,0,721,81851,2021-01-26 05:22:02
US,North Carolina,1019,0,10,1009,2021-01-26 05:22:02
US,North Carolina,2617,0,56,2561,2021-01-26 05:22:02
US,North Carolina,6694,0,105,6589,2021-01-26 05:22:02
US,North Carolina,7637,0,136,7501,2021-01-26 05:22:02
US,North Carolina,12870,0,110,12760,2021-01-26 05:22:02
US,North Carolina,1441,0,27,1414,2021-01-26 05:22:02
US,North Carolina,12172,0,99,12073,2021-01-26 05:22:02
US,North Carolina,6420,0,79,6341,2021-01-26 05:22:02
US,North Carolina,720,0,6,714,2021-01-26 05:22:02
US,North Carolina,2576,0,71,2505,2021-01-26 05:22:02
US,North Carolina,3979,0,39,3940,2021-01-26 05:22:02
US,North Carolina,727,0,5,722,2021-01-26 05:22:02
US,North Carolina,2379,0,45,2334,2021-01-26 05:22:02
US,North Carolina,14796,0,70,14726,2021-01-26 05:22:02
US,North Carolina,1122,0,16,1106,2021-01-26 05:22:02
US,North Carolina,10812,0,166,10646,2021-01-26 05:22:02
US,North Carolina,3490,0,65,3425,2021-01-26 05:22:02
US,North Carolina,12829,0,174,12655,2021-01-26 05:22:02
US,North Carolina,6037,0,36,6001,2021-01-26 05:22:02
US,North Carolina,12390,0,236,12154,2021-01-26 05:22:02
US,North Carolina,6012,0,161,5851,2021-01-26 05:22:02
US,North Carolina,5946,0,78,5868,2021-01-26 05:22:02
US,North Carolina,3094,0,63,3031,2021-01-26 05:22:02
US,North Carolina,5770,0,92,5678,2021-01-26 05:22:02
US,North Carolina,2949,0,53,2896,2021-01-26 05:22:02
US,North Carolina,6082,0,107,5975,2021-01-26 05:22:02
US,North Carolina,1023,0,11,1012,2021-01-26 05:22:02
US,North Carolina,1497,0,14,1483,2021-01-26 05:22:02
US,North Carolina,249,0,6,243,2021-01-26 05:22:02
US,North Carolina,15,0,0,15,2021-01-26 05:22:02
US,North Carolina,17462,0,140,17322,2021-01-26 05:22:02
US,North Carolina,3532,0,73,3459,2021-01-26 05:22:02
US,North Carolina,61709,0,413,61296,2021-01-26 05:22:02
US,North Carolina,1354,0,13,1341,2021-01-26 05:22:02
US,North Carolina,717,0,21,696,2021-01-26 05:22:02
US,North Carolina,3240,0,24,3216,2021-01-26 05:22:02
US,North Carolina,8877,0,176,8701,2021-01-26 05:22:02
US,North Carolina,5127,0,89,5038,2021-01-26 05:22:02
US,North Carolina,7157,0,123,7034,2021-01-26 05:22:02
US,North Carolina,3170,0,35,3135,2021-01-26 05:22:02
US,North Carolina,1259,0,9,1250,2021-01-26 05:22:02
US,North Dakota,254,0,2,252,2021-01-26 05:22:02
US,North Dakota,1276,0,31,1245,2021-01-26 05:22:02
US,North Dakota,1019,0,18,1001,2021-01-26 05:22:02
US,North Dakota,52,0,0,52,2021-01-26 05:22:02
US,North Dakota,637,0,20,617,2021-01-26 05:22:02
US,North Dakota,352,0,4,348,2021-01-26 05:22:02
US,North Dakota,211,0,1,210,2021-01-26 05:22:02
US,North Dakota,14169,0,184,13985,2021-01-26 05:22:02
US,North Dakota,20831,0,186,20645,2021-01-26 05:22:02
US,North Dakota,413,0,4,409,2021-01-26 05:22:02
US,North Dakota,721,0,32,689,2021-01-26 05:22:02
US,North Dakota,147,0,2,145,2021-01-26 05:22:02
US,North Dakota,362,0,7,355,2021-01-26 05:22:02
US,North Dakota,426,0,6,420,2021-01-26 05:22:02
US,North Dakota,406,0,11,395,2021-01-26 05:22:02
US,North Dakota,544,0,19,525,2021-01-26 05:22:02
US,North Dakota,241,0,2,239,2021-01-26 05:22:02
US,North Dakota,9587,0,72,9515,2021-01-26 05:22:02
US,North Dakota,182,0,7,175,2021-01-26 05:22:02
US,North Dakota,308,0,2,306,2021-01-26 05:22:02
US,North Dakota,285,0,4,281,2021-01-26 05:22:02
US,North Dakota,253,0,9,244,2021-01-26 05:22:02
US,North Dakota,499,0,17,482,2021-01-26 05:22:02
US,North Dakota,218,0,8,210,2021-01-26 05:22:02
US,North Dakota,550,0,21,529,2021-01-26 05:22:02
US,North Dakota,320,0,7,313,2021-01-26 05:22:02
US,North Dakota,1116,0,11,1105,2021-01-26 05:22:02
US,North Dakota,1164,0,31,1133,2021-01-26 05:22:02
US,North Dakota,1046,0,9,1037,2021-01-26 05:22:02
US,North Dakota,4817,0,93,4724,2021-01-26 05:22:02
US,North Dakota,1242,0,17,1225,2021-01-26 05:22:02
US,North Dakota,436,0,12,424,2021-01-26 05:22:02
US,North Dakota,151,0,2,149,2021-01-26 05:22:02
US,North Dakota,716,0,11,705,2021-01-26 05:22:02
US,North Dakota,508,0,24,484,2021-01-26 05:22:02
US,North Dakota,1554,0,30,1524,2021-01-26 05:22:02
US,North Dakota,590,0,15,575,2021-01-26 05:22:02
US,North Dakota,294,0,13,281,2021-01-26 05:22:02
US,North Dakota,1665,0,15,1650,2021-01-26 05:22:02
US,North Dakota,2048,0,28,2020,2021-01-26 05:22:02
US,North Dakota,417,0,6,411,2021-01-26 05:22:02
US,North Dakota,100,0,2,98,2021-01-26 05:22:02
US,North Dakota,639,0,11,628,2021-01-26 05:22:02
US,North Dakota,30,0,0,30,2021-01-26 05:22:02
US,North Dakota,4221,0,47,4174,2021-01-26 05:22:02
US,North Dakota,168,0,2,166,2021-01-26 05:22:02
US,North Dakota,3225,0,75,3150,2021-01-26 05:22:02
US,North Dakota,296,0,11,285,2021-01-26 05:22:02
US,North Dakota,963,0,18,945,2021-01-26 05:22:02
US,North Dakota,0,0,25,-25,2021-01-26 05:22:02
US,North Dakota,1726,0,24,1702,2021-01-26 05:22:02
US,North Dakota,8842,0,185,8657,2021-01-26 05:22:02
US,North Dakota,412,0,8,404,2021-01-26 05:22:02
US,North Dakota,4225,0,35,4190,2021-01-26 05:22:02
US,Northern Mariana Islands,132,0,2,130,2021-01-26 05:22:02
US,Ohio,1777,0,39,1762,2021-01-26 05:22:02
US,Ohio,9988,0,203,9861,2021-01-26 05:22:02
US,Ohio,3490,0,80,3452,2021-01-26 05:22:02
US,Ohio,4564,0,149,4491,2021-01-26 05:22:02
US,Ohio,3838,0,45,3829,2021-01-26 05:22:02
US,Ohio,4241,0,79,4177,2021-01-26 05:22:02
US,Ohio,4211,0,142,4166,2021-01-26 05:22:02
US,Ohio,3158,0,49,3137,2021-01-26 05:22:02
US,Ohio,31268,0,496,31036,2021-01-26 05:22:02
US,Ohio,1576,0,38,1560,2021-01-26 05:22:02
US,Ohio,2534,0,49,2506,2021-01-26 05:22:02
US,Ohio,11058,0,247,10793,2021-01-26 05:22:02
US,Ohio,16128,0,187,16016,2021-01-26 05:22:02
US,Ohio,2915,0,54,2872,2021-01-26 05:22:02
US,Ohio,7409,0,201,7285,2021-01-26 05:22:02
US,Ohio,2069,0,51,2047,2021-01-26 05:22:02
US,Ohio,3257,0,92,3183,2021-01-26 05:22:02
US,Ohio,86520,0,1819,85367,2021-01-26 05:22:02
US,Ohio,4734,0,111,4642,2021-01-26 05:22:02
US,Ohio,3344,0,85,3258,2021-01-26 05:22:02
US,Ohio,14536,0,107,14456,2021-01-26 05:22:02
US,Ohio,6221,0,143,6091,2021-01-26 05:22:02
US,Ohio,12949,0,164,12868,2021-01-26 05:22:02
US,Ohio,2395,0,36,2365,2021-01-26 05:22:02
US,Ohio,102154,0,1217,101447,2021-01-26 05:22:02
US,Ohio,3404,0,57,3361,2021-01-26 05:22:02
US,Ohio,1998,0,33,1972,2021-01-26 05:22:02
US,Ohio,5159,0,132,5104,2021-01-26 05:22:02
US,Ohio,12174,0,207,12033,2021-01-26 05:22:02
US,Ohio,2571,0,45,2545,2021-01-26 05:22:02
US,Ohio,64744,0,1007,64296,2021-01-26 05:22:02
US,Ohio,5552,0,116,5460,2021-01-26 05:22:02
US,Ohio,2155,0,55,2122,2021-01-26 05:22:02
US,Ohio,899,0,30,878,2021-01-26 05:22:02
US,Ohio,2219,0,59,2166,2021-01-26 05:22:02
US,Ohio,2790,0,53,2772,2021-01-26 05:22:02
US,Ohio,1732,0,52,1708,2021-01-26 05:22:02
US,Ohio,2267,0,91,2193,2021-01-26 05:22:02
US,Ohio,4328,0,100,4287,2021-01-26 05:22:02
US,Ohio,2658,0,45,2613,2021-01-26 05:22:02
US,Ohio,4224,0,136,4155,2021-01-26 05:22:02
US,Ohio,3561,0,96,3539,2021-01-26 05:22:02
US,Ohio,16250,0,309,16096,2021-01-26 05:22:02
US,Ohio,4606,0,83,4548,2021-01-26 05:22:02
US,Ohio,13326,0,183,13189,2021-01-26 05:22:02
US,Ohio,3121,0,65,3089,2021-01-26 05:22:02
US,Ohio,19296,0,399,19067,2021-01-26 05:22:02
US,Ohio,31663,0,695,31032,2021-01-26 05:22:02
US,Ohio,3581,0,53,3552,2021-01-26 05:22:02
US,Ohio,17471,0,535,17132,2021-01-26 05:22:02
US,Ohio,7486,0,127,7373,2021-01-26 05:22:02
US,Ohio,11732,0,221,11564,2021-01-26 05:22:02
US,Ohio,1097,0,30,1073,2021-01-26 05:22:02
US,Ohio,4350,0,80,4261,2021-01-26 05:22:02
US,Ohio,9244,0,172,9171,2021-01-26 05:22:02
US,Ohio,1022,0,38,990,2021-01-26 05:22:02
US,Ohio,43516,0,870,43097,2021-01-26 05:22:02
US,Ohio,839,0,20,808,2021-01-26 05:22:02
US,Ohio,2346,0,32,2342,2021-01-26 05:22:02
US,Ohio,7103,0,106,7061,2021-01-26 05:22:02
US,Ohio,1210,0,36,1170,2021-01-26 05:22:02
US,Ohio,2965,0,66,2922,2021-01-26 05:22:02
US,Ohio,1453,0,33,1432,2021-01-26 05:22:02
US,Ohio,2337,0,44,2319,2021-01-26 05:22:02
US,Ohio,7321,0,107,7271,2021-01-26 05:22:02
US,Ohio,1780,0,22,1763,2021-01-26 05:22:02
US,Ohio,9454,0,160,9343,2021-01-26 05:22:02
US,Ohio,3227,0,82,3190,2021-01-26 05:22:02
US,Ohio,3780,0,89,3705,2021-01-26 05:22:02
US,Ohio,9236,0,183,9118,2021-01-26 05:22:02
US,Ohio,5558,0,120,5458,2021-01-26 05:22:02
US,Ohio,4395,0,101,4333,2021-01-26 05:22:02
US,Ohio,5427,0,86,5363,2021-01-26 05:22:02
US,Ohio,4338,0,105,4272,2021-01-26 05:22:02
US,Ohio,4225,0,74,4203,2021-01-26 05:22:02
US,Ohio,26096,0,794,25653,2021-01-26 05:22:02
US,Ohio,35250,0,789,34488,2021-01-26 05:22:02
US,Ohio,12920,0,420,12603,2021-01-26 05:22:02
US,Ohio,7440,0,216,7257,2021-01-26 05:22:02
US,Ohio,0,0,0,0,2021-01-26 05:22:02
US,Ohio,4569,0,38,4541,2021-01-26 05:22:02
US,Ohio,2034,0,61,1989,2021-01-26 05:22:02
US,Ohio,713,0,12,699,2021-01-26 05:22:02
US,Ohio,19830,0,263,19688,2021-01-26 05:22:02
US,Ohio,3942,0,95,3902,2021-01-26 05:22:02
US,Ohio,7111,0,180,6939,2021-01-26 05:22:02
US,Ohio,2803,0,69,2736,2021-01-26 05:22:02
US,Ohio,10457,0,164,10299,2021-01-26 05:22:02
US,Ohio,1967,0,48,1916,2021-01-26 05:22:02
US,Oklahoma,2677,0,18,2659,2021-01-26 05:22:02
US,Oklahoma,1062,0,5,1057,2021-01-26 05:22:02
US,Oklahoma,1609,0,8,1601,2021-01-26 05:22:02
US,Oklahoma,371,0,4,367,2021-01-26 05:22:02
US,Oklahoma,2409,0,28,2381,2021-01-26 05:22:02
US,Oklahoma,839,0,5,834,2021-01-26 05:22:02
US,Oklahoma,5131,0,44,5087,2021-01-26 05:22:02
US,Oklahoma,3450,0,46,3404,2021-01-26 05:22:02
US,Oklahoma,13881,0,61,13820,2021-01-26 05:22:02
US,Oklahoma,4773,0,23,4750,2021-01-26 05:22:02
US,Oklahoma,4893,0,29,4864,2021-01-26 05:22:02
US,Oklahoma,1399,0,11,1388,2021-01-26 05:22:02
US,Oklahoma,116,0,1,115,2021-01-26 05:22:02
US,Oklahoma,25366,0,200,25166,2021-01-26 05:22:02
US,Oklahoma,613,0,8,605,2021-01-26 05:22:02
US,Oklahoma,9470,0,100,9370,2021-01-26 05:22:02
US,Oklahoma,565,0,13,552,2021-01-26 05:22:02
US,Oklahoma,1773,0,8,1765,2021-01-26 05:22:02
US,Oklahoma,5512,0,85,5427,2021-01-26 05:22:02
US,Oklahoma,3639,0,53,3586,2021-01-26 05:22:02
US,Oklahoma,3950,0,54,3896,2021-01-26 05:22:02
US,Oklahoma,490,0,4,486,2021-01-26 05:22:02
US,Oklahoma,332,0,1,331,2021-01-26 05:22:02
US,Oklahoma,6644,0,58,6586,2021-01-26 05:22:02
US,Oklahoma,3113,0,25,3088,2021-01-26 05:22:02
US,Oklahoma,5071,0,55,5016,2021-01-26 05:22:02
US,Oklahoma,479,0,5,474,2021-01-26 05:22:02
US,Oklahoma,453,0,11,442,2021-01-26 05:22:02
US,Oklahoma,252,0,1,251,2021-01-26 05:22:02
US,Oklahoma,385,0,3,382,2021-01-26 05:22:02
US,Oklahoma,1113,0,8,1105,2021-01-26 05:22:02
US,Oklahoma,1029,0,13,1016,2021-01-26 05:22:02
US,Oklahoma,2667,0,40,2627,2021-01-26 05:22:02
US,Oklahoma,611,0,7,604,2021-01-26 05:22:02
US,Oklahoma,1142,0,13,1129,2021-01-26 05:22:02
US,Oklahoma,4577,0,55,4522,2021-01-26 05:22:02
US,Oklahoma,1799,0,18,1781,2021-01-26 05:22:02
US,Oklahoma,704,0,13,691,2021-01-26 05:22:02
US,Oklahoma,714,0,7,707,2021-01-26 05:22:02
US,Oklahoma,4642,0,37,4605,2021-01-26 05:22:02
US,Oklahoma,2716,0,39,2677,2021-01-26 05:22:02
US,Oklahoma,3494,0,23,3471,2021-01-26 05:22:02
US,Oklahoma,1303,0,8,1295,2021-01-26 05:22:02
US,Oklahoma,857,0,4,853,2021-01-26 05:22:02
US,Oklahoma,1612,0,12,1600,2021-01-26 05:22:02
US,Oklahoma,3428,0,31,3397,2021-01-26 05:22:02
US,Oklahoma,4516,0,36,4480,2021-01-26 05:22:02
US,Oklahoma,3361,0,57,3304,2021-01-26 05:22:02
US,Oklahoma,1712,0,27,1685,2021-01-26 05:22:02
US,Oklahoma,1654,0,16,1638,2021-01-26 05:22:02
US,Oklahoma,8177,0,66,8111,2021-01-26 05:22:02
US,Oklahoma,1202,0,8,1194,2021-01-26 05:22:02
US,Oklahoma,957,0,12,945,2021-01-26 05:22:02
US,Oklahoma,1644,0,16,1628,2021-01-26 05:22:02
US,Oklahoma,72919,0,543,72376,2021-01-26 05:22:02
US,Oklahoma,3213,0,37,3176,2021-01-26 05:22:02
US,Oklahoma,3920,0,38,3882,2021-01-26 05:22:02
US,Oklahoma,3355,0,34,3321,2021-01-26 05:22:02
US,Oklahoma,0,0,0,0,2021-01-26 05:22:02
US,Oklahoma,1423,0,19,1404,2021-01-26 05:22:02
US,Oklahoma,7550,0,39,7511,2021-01-26 05:22:02
US,Oklahoma,3933,0,31,3902,2021-01-26 05:22:02
US,Oklahoma,4220,0,36,4184,2021-01-26 05:22:02
US,Oklahoma,6971,0,49,6922,2021-01-26 05:22:02
US,Oklahoma,869,0,8,861,2021-01-26 05:22:02
US,Oklahoma,360,0,6,354,2021-01-26 05:22:02
US,Oklahoma,8699,0,94,8605,2021-01-26 05:22:02
US,Oklahoma,2417,0,25,2392,2021-01-26 05:22:02
US,Oklahoma,3411,0,24,3387,2021-01-26 05:22:02
US,Oklahoma,4106,0,44,4062,2021-01-26 05:22:02
US,Oklahoma,3277,0,20,3257,2021-01-26 05:22:02
US,Oklahoma,675,0,13,662,2021-01-26 05:22:02
US,Oklahoma,61489,0,541,60948,2021-01-26 05:22:02
US,Oklahoma,724,0,0,90,2021-01-26 05:22:02
US,Oklahoma,6576,0,65,6511,2021-01-26 05:22:02
US,Oklahoma,4022,0,71,3951,2021-01-26 05:22:02
US,Oklahoma,968,0,6,962,2021-01-26 05:22:02
US,Oklahoma,1127,0,5,1122,2021-01-26 05:22:02
US,Oklahoma,2915,0,12,2903,2021-01-26 05:22:02
US,Oregon,583,0,5,578,2021-01-26 05:22:02
US,Oregon,1823,0,14,1809,2021-01-26 05:22:02
US,Oregon,12085,0,141,11944,2021-01-26 05:22:02
US,Oregon,707,0,5,702,2021-01-26 05:22:02
US,Oregon,1076,0,18,1058,2021-01-26 05:22:02
US,Oregon,1020,0,15,1005,2021-01-26 05:22:02
US,Oregon,662,0,13,649,2021-01-26 05:22:02
